ndx:	HR:MN:SC:1/128s:	x:	y:	z:	unit factor			x:	y:	z:
193	00:00:24:125	133	112	-43				0,529017329	0,445488277	-0,171035678
194	00:00:24:125	511	511	-467				2,032540265	2,032540265	-1,857527013
195	00:00:24:126	93	242	-35				0,369914373	0,962572885	-0,139215087
196	00:00:24:126	65	22	18				0,258542304	0,087506626	0,07159633
197	00:00:24:126	29	4	0				0,115349643	0,015910296	0
198	00:00:24:126	18	1	-7				0,07159633	0,003977574	-0,027843017
199	00:00:24:126	17	1	-5				0,067618756	0,003977574	-0,01988787
0	00:00:25:113	19	0	-10				0,075573904	0	-0,039775739
1	00:00:25:113	18	5	-9				0,07159633	0,01988787	-0,035798165
2	00:00:25:114	18	2	-8				0,07159633	0,007955148	-0,031820591
3	00:00:25:114	17	2	-7				0,067618756	0,007955148	-0,027843017
4	00:00:25:114	-163	189	-372				-0,648344546	0,751761468	-1,479657492
5	00:00:25:114	121	511	-512				0,481286442	2,032540265	-2,036517839
6	00:00:25:114	167	56	-305				0,664254842	0,222744139	-1,213160041
7	00:00:25:114	98	242	-49				0,389802243	0,962572885	-0,194901121
8	00:00:25:114	145	271	-99				0,576748216	1,077922528	-0,393779817
9	00:00:25:114	226	321	-113				0,898931702	1,276801223	-0,449465851
10	00:00:25:115	233	336	-145				0,92677472	1,336464832	-0,576748216
11	00:00:25:115	250	349	-171				0,994393476	1,388173293	-0,680165138
12	00:00:25:115	473	393	-247				1,881392457	1,563186544	-0,982460754
13	00:00:25:115	511	294	-265				2,032540265	1,169406728	-1,054057085
14	00:00:25:115	492	472	-223				1,956966361	1,877414883	-0,886998981
15	00:00:25:115	501	511	-195				1,992764526	2,032540265	-0,775626911
16	00:00:25:115	511	511	-190				2,032540265	2,032540265	-0,755739042
17	00:00:25:115	511	511	11				2,032540265	2,032540265	0,043753313
18	00:00:25:115	511	511	-60				2,032540265	2,032540265	-0,238654434
19	00:00:25:115	495	488	-50				1,968899083	1,941056065	-0,198878695
20	00:00:25:115	492	344	-44				1,956966361	1,368285423	-0,175013252
21	00:00:25:115	507	375	-15				2,016629969	1,491590214	-0,059663609
22	00:00:25:115	331	341	-7				1,316576962	1,356352701	-0,027843017
23	00:00:25:115	304	333	-2				1,209182467	1,32453211	-0,007955148
24	00:00:25:115	315	326	-5				1,25293578	1,296689093	-0,01988787
25	00:00:25:115	302	306	-12				1,201227319	1,217137615	-0,047730887
26	00:00:25:116	281	292	-16				1,117698267	1,16145158	-0,063641182
27	00:00:25:116	278	286	-18				1,105765545	1,137586137	-0,07159633
28	00:00:25:116	261	288	-14				1,038146789	1,145541284	-0,055686035
29	00:00:25:116	254	292	-6				1,010303772	1,16145158	-0,023865443
30	00:00:25:116	236	284	8				0,938707441	1,129630989	0,031820591
31	00:00:25:116	208	278	29				0,827335372	1,105765545	0,115349643
32	00:00:25:116	189	278	39				0,751761468	1,105765545	0,155125382
33	00:00:25:116	170	270	52				0,676187564	1,073944954	0,206833843
34	00:00:25:116	157	264	60				0,624479103	1,050079511	0,238654434
35	00:00:25:116	145	259	56				0,576748216	1,030191641	0,222744139
36	00:00:25:116	142	259	62				0,564815494	1,030191641	0,246609582
37	00:00:25:116	140	258	63				0,556860347	1,026214067	0,250587156
38	00:00:25:116	134	258	58				0,532994903	1,026214067	0,230699286
39	00:00:25:116	113	243	51				0,449465851	0,966550459	0,202856269
40	00:00:25:116	145	229	55				0,576748216	0,910864424	0,218766565
41	00:00:25:116	134	257	62				0,532994903	1,022236493	0,246609582
42	00:00:25:117	98	287	59				0,389802243	1,14156371	0,23467686
43	00:00:25:117	88	276	76				0,350026504	1,097810398	0,302295617
44	00:00:25:117	94	252	85				0,373891947	1,002348624	0,338093782
45	00:00:25:117	101	239	89				0,401734964	0,950640163	0,354004077
46	00:00:25:117	85	238	87				0,338093782	0,946662589	0,34604893
47	00:00:25:118	82	237	77				0,32616106	0,942685015	0,306273191
48	00:00:25:118	95	228	68				0,377869521	0,90688685	0,270475025
49	00:00:25:118	100	233	66				0,39775739	0,92677472	0,262519878
50	00:00:25:118	102	230	71				0,405712538	0,914841998	0,282407747
51	00:00:25:118	117	237	81				0,465376147	0,942685015	0,322183486
52	00:00:25:118	120	236	99				0,477308869	0,938707441	0,393779817
53	00:00:25:118	119	212	100				0,473331295	0,843245668	0,39775739
54	00:00:25:118	116	206	97				0,461398573	0,819380224	0,385824669
55	00:00:25:118	112	194	79				0,445488277	0,771649337	0,314228338
56	00:00:25:118	118	207	73				0,469353721	0,823357798	0,290362895
57	00:00:25:118	134	212	75				0,532994903	0,843245668	0,298318043
58	00:00:25:118	149	218	75				0,592658512	0,867111111	0,298318043
59	00:00:25:119	156	200	73				0,620501529	0,795514781	0,290362895
60	00:00:25:119	160	179	68				0,636411825	0,711985729	0,270475025
61	00:00:25:119	158	181	68				0,628456677	0,719940877	0,270475025
62	00:00:25:119	157	181	56				0,624479103	0,719940877	0,222744139
63	00:00:25:119	161	166	47				0,640389399	0,660277268	0,186945973
64	00:00:25:119	138	118	20				0,548905199	0,469353721	0,079551478
65	00:00:25:119	130	100	-2				0,517084608	0,39775739	-0,007955148
66	00:00:25:119	167	138	-21				0,664254842	0,548905199	-0,083529052
67	00:00:25:119	273	174	-32				1,085877676	0,692097859	-0,127282365
68	00:00:25:119	294	203	-57				1,169406728	0,807447503	-0,226721713
69	00:00:25:119	244	177	-88				0,970528033	0,704030581	-0,350026504
70	00:00:25:119	151	113	-109				0,60061366	0,449465851	-0,433555556
71	00:00:25:119	82	57	-112				0,32616106	0,226721713	-0,445488277
72	00:00:25:119	34	7	-110				0,135237513	0,027843017	-0,437533129
73	00:00:25:119	104	238	-13				0,413667686	0,946662589	-0,051708461
74	00:00:25:119	96	-30	-61				0,381847095	-0,119327217	-0,242632008
75	00:00:25:120	-14	-148	-71				-0,055686035	-0,588680938	-0,282407747
76	00:00:25:120	31	54	-37				0,123304791	0,214788991	-0,147170234
77	00:00:25:120	251	-8	-512				0,99837105	-0,031820591	-2,036517839
78	00:00:25:120	-217	511	-490				-0,863133537	2,032540265	-1,949011213
79	00:00:25:120	142	27	-267				0,564815494	0,107394495	-1,062012232
80	00:00:25:120	103	62	-218				0,409690112	0,246609582	-0,867111111
81	00:00:25:120	77	145	-193				0,306273191	0,576748216	-0,767671764
82	00:00:25:120	42	123	-176				0,167058104	0,48924159	-0,700053007
83	00:00:25:120	27	106	-168				0,107394495	0,421622834	-0,668232416
84	00:00:25:120	45	70	-157				0,178990826	0,278430173	-0,624479103
85	00:00:25:121	57	79	-148				0,226721713	0,314228338	-0,588680938
86	00:00:25:121	65	56	-148				0,258542304	0,222744139	-0,588680938
87	00:00:25:121	59	51	-143				0,23467686	0,202856269	-0,568793068
88	00:00:25:121	50	75	-186				0,198878695	0,298318043	-0,739828746
89	00:00:25:121	20	88	-205				0,079551478	0,350026504	-0,81540265
90	00:00:25:121	13	85	-177				0,051708461	0,338093782	-0,704030581
91	00:00:25:121	19	86	-149				0,075573904	0,342071356	-0,592658512
92	00:00:25:122	31	87	-151				0,123304791	0,34604893	-0,60061366
93	00:00:25:122	49	96	-181				0,194901121	0,381847095	-0,719940877
94	00:00:25:122	65	115	-209				0,258542304	0,457420999	-0,831312946
95	00:00:25:122	69	145	-237				0,274452599	0,576748216	-0,942685015
96	00:00:25:122	61	168	-274				0,242632008	0,668232416	-1,08985525
97	00:00:25:122	37	189	-320				0,147170234	0,751761468	-1,272823649
98	00:00:25:122	16	214	-367				0,063641182	0,851200815	-1,459769623
99	00:00:25:122	18	233	-411				0,07159633	0,92677472	-1,634782875
100	00:00:26:109	40	245	-433				0,159102956	0,974505607	-1,722289501
101	00:00:26:110	47	255	-434				0,186945973	1,014281346	-1,726267074
102	00:00:26:110	40	270	-420				0,159102956	1,073944954	-1,67058104
103	00:00:26:110	13	274	-418				0,051708461	1,08985525	-1,662625892
104	00:00:26:110	-21	275	-405				-0,083529052	1,093832824	-1,610917431
105	00:00:26:110	-40	277	-395				-0,159102956	1,101787971	-1,571141692
106	00:00:26:110	-48	285	-382				-0,190923547	1,133608563	-1,519433231
107	00:00:26:111	-61	289	-369				-0,242632008	1,149518858	-1,467724771
108	00:00:26:111	-67	299	-344				-0,266497452	1,189294597	-1,368285423
109	00:00:26:111	-95	302	-327				-0,377869521	1,201227319	-1,300666667
110	00:00:26:111	-113	297	-320				-0,449465851	1,18133945	-1,272823649
111	00:00:26:111	-124	286	-313				-0,493219164	1,137586137	-1,244980632
112	00:00:26:111	-129	277	-296				-0,513107034	1,101787971	-1,177361876
113	00:00:26:111	-113	261	-275				-0,449465851	1,038146789	-1,093832824
114	00:00:26:111	-95	233	-252				-0,377869521	0,92677472	-1,002348624
115	00:00:26:111	-82	200	-241				-0,32616106	0,795514781	-0,958595311
116	00:00:26:111	-66	188	-221				-0,262519878	0,747783894	-0,879043833
117	00:00:26:111	-55	179	-201				-0,218766565	0,711985729	-0,799492355
118	00:00:26:111	-39	168	-193				-0,155125382	0,668232416	-0,767671764
119	00:00:26:111	-33	151	-193				-0,131259939	0,60061366	-0,767671764
120	00:00:26:111	-28	136	-204				-0,111372069	0,540950051	-0,811425076
121	00:00:26:111	-15	126	-203				-0,059663609	0,501174312	-0,807447503
122	00:00:26:112	1	118	-187				0,003977574	0,469353721	-0,74380632
123	00:00:26:112	4	106	-177				0,015910296	0,421622834	-0,704030581
124	00:00:26:112	9	95	-162				0,035798165	0,377869521	-0,644366972
125	00:00:26:112	11	92	-134				0,043753313	0,365936799	-0,532994903
126	00:00:26:112	11	76	-119				0,043753313	0,302295617	-0,473331295
127	00:00:26:112	21	77	-92				0,083529052	0,306273191	-0,365936799
128	00:00:26:112	-1	67	-66				-0,003977574	0,266497452	-0,262519878
129	00:00:26:112	-27	67	-44				-0,107394495	0,266497452	-0,175013252
130	00:00:26:112	34	55	-45				0,135237513	0,218766565	-0,178990826
131	00:00:26:112	37	29	-32				0,147170234	0,115349643	-0,127282365
132	00:00:26:113	22	5	-20				0,087506626	0,01988787	-0,079551478
133	00:00:26:113	14	6	-20				0,055686035	0,023865443	-0,079551478
134	00:00:26:113	16	4	-24				0,063641182	0,015910296	-0,095461774
135	00:00:26:113	15	6	-20				0,059663609	0,023865443	-0,079551478
136	00:00:26:113	17	7	-22				0,067618756	0,027843017	-0,087506626
137	00:00:26:113	14	8	-22				0,055686035	0,031820591	-0,087506626
138	00:00:26:113	17	10	-25				0,067618756	0,039775739	-0,099439348
139	00:00:26:114	20	11	-19				0,079551478	0,043753313	-0,075573904
140	00:00:26:114	511	-512	511				2,032540265	-2,036517839	2,032540265
141	00:00:26:114	166	-332	139				0,660277268	-1,320554536	0,552882773
142	00:00:26:114	-468	180	367				-1,861504587	0,715963303	1,459769623
143	00:00:26:114	-372	203	88				-1,479657492	0,807447503	0,350026504
144	00:00:26:114	-164	100	18				-0,65232212	0,39775739	0,07159633
145	00:00:26:114	-99	-46	56				-0,393779817	-0,1829684	0,222744139
146	00:00:26:114	-122	-135	137				-0,485264016	-0,536972477	0,544927625
147	00:00:26:114	-97	-147	187				-0,385824669	-0,584703364	0,74380632
148	00:00:26:114	31	-13	370				0,123304791	-0,051708461	1,471702345
149	00:00:26:114	71	-70	300				0,282407747	-0,278430173	1,193272171
150	00:00:26:114	22	-123	309				0,087506626	-0,48924159	1,229070336
151	00:00:26:114	-123	-144	405				-0,48924159	-0,572770642	1,610917431
152	00:00:26:114	-146	-170	434				-0,58072579	-0,676187564	1,726267074
153	00:00:26:114	-84	-185	463				-0,334116208	-0,735851172	1,841616718
154	00:00:26:115	-43	-188	480				-0,171035678	-0,747783894	1,909235474
155	00:00:26:115	-35	-156	488				-0,139215087	-0,620501529	1,941056065
156	00:00:26:115	-54	-120	502				-0,214788991	-0,477308869	1,9967421
157	00:00:26:115	-65	-100	493				-0,258542304	-0,39775739	1,960943935
158	00:00:26:115	-67	-81	465				-0,266497452	-0,322183486	1,849571865
159	00:00:26:115	-63	-65	425				-0,250587156	-0,258542304	1,690468909
160	00:00:26:115	-60	-57	382				-0,238654434	-0,226721713	1,519433231
161	00:00:26:115	-47	-63	347				-0,186945973	-0,250587156	1,380218145
162	00:00:26:115	-55	-65	325				-0,218766565	-0,258542304	1,292711519
163	00:00:26:115	-44	-82	302				-0,175013252	-0,32616106	1,201227319
164	00:00:26:115	-8	-98	287				-0,031820591	-0,389802243	1,14156371
165	00:00:26:115	14	-118	262				0,055686035	-0,469353721	1,042124363
166	00:00:26:115	18	-108	237				0,07159633	-0,429577982	0,942685015
167	00:00:26:115	5	-79	226				0,01988787	-0,314228338	0,898931702
168	00:00:26:115	6	-57	204				0,023865443	-0,226721713	0,811425076
169	00:00:26:116	22	-39	178				0,087506626	-0,155125382	0,708008155
170	00:00:26:116	29	-33	161				0,115349643	-0,131259939	0,640389399
171	00:00:26:116	24	-39	138				0,095461774	-0,155125382	0,548905199
172	00:00:26:116	30	-24	85				0,119327217	-0,095461774	0,338093782
173	00:00:26:117	29	-12	39				0,115349643	-0,047730887	0,155125382
174	00:00:26:117	26	1	-7				0,103416922	0,003977574	-0,027843017
175	00:00:26:117	24	15	-23				0,095461774	0,059663609	-0,0914842
176	00:00:26:117	24	13	-23				0,095461774	0,051708461	-0,0914842
177	00:00:26:117	26	15	-22				0,103416922	0,059663609	-0,087506626
178	00:00:26:117	28	15	-24				0,111372069	0,059663609	-0,095461774
179	00:00:26:117	24	14	-20				0,095461774	0,055686035	-0,079551478
180	00:00:26:117	25	15	-24				0,099439348	0,059663609	-0,095461774
181	00:00:26:117	27	17	-18				0,107394495	0,067618756	-0,07159633
182	00:00:26:117	25	15	-24				0,099439348	0,059663609	-0,095461774
183	00:00:26:117	32	-24	32				0,127282365	-0,095461774	0,127282365
184	00:00:26:117	80	-233	-159				0,318205912	-0,92677472	-0,632434251
185	00:00:26:117	-9	61	-512				-0,035798165	0,242632008	-2,036517839
186	00:00:26:118	511	511	-512				2,032540265	2,032540265	-2,036517839
187	00:00:26:118	-83	55	-289				-0,330138634	0,218766565	-1,149518858
188	00:00:26:118	13	-93	-39				0,051708461	-0,369914373	-0,155125382
189	00:00:26:118	98	-56	-418				0,389802243	-0,222744139	-1,662625892
190	00:00:26:118	74	-47	-355				0,294340469	-0,186945973	-1,412038736
191	00:00:26:118	82	-32	-205				0,32616106	-0,127282365	-0,81540265
192	00:00:26:118	117	-9	-252				0,465376147	-0,035798165	-1,002348624
193	00:00:26:118	117	-9	-316				0,465376147	-0,035798165	-1,256913354
194	00:00:26:118	93	-19	-349				0,369914373	-0,075573904	-1,388173293
195	00:00:26:118	104	-31	-393				0,413667686	-0,123304791	-1,563186544
196	00:00:26:118	111	-47	-408				0,441510703	-0,186945973	-1,622850153
197	00:00:26:118	117	-51	-397				0,465376147	-0,202856269	-1,57909684
198	00:00:26:118	119	-30	-390				0,473331295	-0,119327217	-1,551253823
199	00:00:26:118	127	-6	-376				0,505151886	-0,023865443	-1,495567788
0	00:00:28:019	125	4	-372				0,497196738	0,015910296	-1,479657492
1	00:00:28:019	112	8	-349				0,445488277	0,031820591	-1,388173293
2	00:00:28:022	88	4	-331				0,350026504	0,015910296	-1,316576962
3	00:00:28:022	62	1	-323				0,246609582	0,003977574	-1,284756371
4	00:00:28:023	34	0	-333				0,135237513	0	-1,32453211
5	00:00:28:023	11	-8	-326				0,043753313	-0,031820591	-1,296689093
6	00:00:28:023	-3	-12	-314				-0,011932722	-0,047730887	-1,248958206
7	00:00:28:023	5	-8	-313				0,01988787	-0,031820591	-1,244980632
8	00:00:28:023	8	-5	-290				0,031820591	-0,01988787	-1,153496432
9	00:00:28:023	2	-9	-261				0,007955148	-0,035798165	-1,038146789
10	00:00:28:023	6	-13	-243				0,023865443	-0,051708461	-0,966550459
11	00:00:28:023	-2	1	-227				-0,007955148	0,003977574	-0,902909276
12	00:00:28:023	-20	4	-180				-0,079551478	0,015910296	-0,715963303
13	00:00:28:023	-21	-7	-144				-0,083529052	-0,027843017	-0,572770642
14	00:00:28:023	-4	1	-60				-0,015910296	0,003977574	-0,238654434
15	00:00:28:023	-31	9	-33				-0,123304791	0,035798165	-0,131259939
16	00:00:28:023	-3	14	-42				-0,011932722	0,055686035	-0,167058104
17	00:00:28:023	18	16	-44				0,07159633	0,063641182	-0,175013252
18	00:00:28:023	17	19	-47				0,067618756	0,075573904	-0,186945973
19	00:00:28:024	20	12	-45				0,079551478	0,047730887	-0,178990826
20	00:00:28:024	21	12	-44				0,083529052	0,047730887	-0,175013252
21	00:00:28:024	21	7	-42				0,083529052	0,027843017	-0,167058104
22	00:00:28:024	19	8	-45				0,075573904	0,031820591	-0,178990826
23	00:00:28:024	55	-27	-27				0,218766565	-0,107394495	-0,107394495
24	00:00:28:024	511	-512	136				2,032540265	-2,036517839	0,540950051
25	00:00:28:024	-24	511	511				-0,095461774	2,032540265	2,032540265
26	00:00:28:024	-87	168	397				-0,34604893	0,668232416	1,57909684
27	00:00:28:024	-283	95	236				-1,125653415	0,377869521	0,938707441
28	00:00:28:024	-220	-83	178				-0,875066259	-0,330138634	0,708008155
29	00:00:28:024	-52	-114	191				-0,206833843	-0,453443425	0,759716616
30	00:00:28:024	113	-104	258				0,449465851	-0,413667686	1,026214067
31	00:00:28:024	97	-41	253				0,385824669	-0,16308053	1,006326198
32	00:00:28:024	103	-44	300				0,409690112	-0,175013252	1,193272171
33	00:00:28:024	115	8	339				0,457420999	0,031820591	1,348397554
34	00:00:28:024	108	32	403				0,429577982	0,127282365	1,602962283
35	00:00:28:025	94	40	436				0,373891947	0,159102956	1,734222222
36	00:00:28:025	79	32	447				0,314228338	0,127282365	1,777975535
37	00:00:28:025	37	30	441				0,147170234	0,119327217	1,754110092
38	00:00:28:025	-7	30	436				-0,027843017	0,119327217	1,734222222
39	00:00:28:025	-31	46	410				-0,123304791	0,1829684	1,630805301
40	00:00:28:025	-35	49	378				-0,139215087	0,194901121	1,503522936
41	00:00:28:025	-43	37	326				-0,171035678	0,147170234	1,296689093
42	00:00:28:025	-34	85	289				-0,135237513	0,338093782	1,149518858
43	00:00:28:026	-24	88	237				-0,095461774	0,350026504	0,942685015
44	00:00:28:026	-3	100	190				-0,011932722	0,39775739	0,755739042
45	00:00:28:026	2	62	158				0,007955148	0,246609582	0,628456677
46	00:00:28:026	-17	58	116				-0,067618756	0,230699286	0,461398573
47	00:00:28:026	-20	57	42				-0,079551478	0,226721713	0,167058104
48	00:00:28:026	2	49	0				0,007955148	0,194901121	0
49	00:00:28:026	17	55	-10				0,067618756	0,218766565	-0,039775739
50	00:00:28:026	22	46	-20				0,087506626	0,1829684	-0,079551478
51	00:00:28:026	17	25	-35				0,067618756	0,099439348	-0,139215087
52	00:00:28:027	18	21	-36				0,07159633	0,083529052	-0,143192661
53	00:00:28:027	19	24	-35				0,075573904	0,095461774	-0,139215087
54	00:00:28:027	18	22	-35				0,07159633	0,087506626	-0,139215087
55	00:00:28:027	21	26	-34				0,083529052	0,103416922	-0,135237513
56	00:00:28:027	21	28	-33				0,083529052	0,111372069	-0,131259939
57	00:00:28:027	25	26	-33				0,099439348	0,103416922	-0,131259939
58	00:00:28:027	25	27	-36				0,099439348	0,107394495	-0,143192661
59	00:00:28:027	-88	17	-375				-0,350026504	0,067618756	-1,491590214
60	00:00:28:027	214	511	-380				0,851200815	2,032540265	-1,511478084
61	00:00:28:027	72	38	-379				0,286385321	0,151147808	-1,50750051
62	00:00:28:027	78	-424	-512				0,310250765	-1,686491335	-2,036517839
63	00:00:28:027	42	-29	-230				0,167058104	-0,115349643	-0,914841998
64	00:00:28:027	79	135	-151				0,314228338	0,536972477	-0,60061366
65	00:00:28:027	69	-94	-164				0,274452599	-0,373891947	-0,65232212
66	00:00:28:027	62	-93	-134				0,246609582	-0,369914373	-0,532994903
67	00:00:28:027	90	-90	-95				0,357981651	-0,357981651	-0,377869521
68	00:00:28:027	129	-69	-126				0,513107034	-0,274452599	-0,501174312
69	00:00:28:028	178	-73	-177				0,708008155	-0,290362895	-0,704030581
70	00:00:28:028	229	-30	-240				0,910864424	-0,119327217	-0,954617737
